10000001111101101010000101010010 10011011111010100010010000000010 00000000000000000000000000000000000000000000100101101110 0
01111001111100010001100011010000 11000011011100101110111111001011 00000000000000000000000000000000000000000000101100010011 0
01110010000011011100100000110101 10010111100100101011101010110010 00000000000000000000000000000000000000000000110001001000 0
01110001000100001010100001101110 01100010111100100011000110100011 00000000000000000000000000000000000000000000110111100101 0
01100011101101000010001010111000 00001100011001001111100110000001 00000000000000000000000000000000000000000000111110011010 0
01000001000001111011101001101100 01000100010000001100000011011011 00000000000000000000000000000000000000000001000001001011 0
10011101111111001100000110011000 10010001101110111001100000100101 00000000000000000000000000000000000000000001000100110100 0
10100001011011101010001111010011 11111110101011101101000101011010 00000000000000000000000000000000000000000001001001111000 1
11010100011011011111000000100101 01001011110101101100101110111111 00000000000000000000000000000000000000000000000110110001 0
11100010111011110100111011111001 11010110001011101100111001100010 00000000000000000000000000000000000000000000001110010101 0
11011100011101110101001110010001 00011000011101000010100000000111 00000000000000000000000000000000000000000000010100010001 0
01101101001000001000000111111110 00100000100011000000111001001101 00000000000000000000000000000000000000000000011011101110 0
11000111111011111001111100000101 01100100111101101001001000100111 00000000000000000000000000000000000000000000011110000111 0
10100001001001110110100101111101 11101011100100010010101011111111 00000000000000000000000000000000000000000000100011111100 0
11100010110011000100011000000111 00101101101100111100001111000011 00000000000000000000000000000000000000000000101100000011 0
11010000001011100011000111011001 11101001001110101011101011110101 00000000000000000000000000000000000000000000101111001101 0
01000111000010001001111110000110 10111011011101110101110000100101 00000000000000000000000000000000000000000000110101010100 0
10010111011110111010000010101110 01000010110100101111110010101111 00000000000000000000000000000000000000000000111001011101 0
11010001000110011011011101000101 10101011110010001110010011001010 00000000000000000000000000000000000000000000111111100100 0
10111111100101110000111001000011 01001110000100011011010110001111 00000000000000000000000000000000000000000001000111001110 0
11101110000001101110011000001111 01011100111010110101000101010111 00000000000000000000000000000000000000000001010000100010 0
00010101011000110010110110101111 11001000000100000101001100010101 00000000000000000000000000000000000000000001010111101000 0
01001111001010010001110111100000 10101001010001010000101011001001 00000000000000000000000000000000000000000001011010001000 0
10110011111111010011001010111110 01111110100010011101100110000111 00000000000000000000000000000000000000000001100000001111 1
01101011101111011010011011000111 11011000001110111110001100100111 00000000000000000000000000000000000000000000000111001100 0
10101010110100011100010010111001 00101000011111001010000011100111 00000000000000000000000000000000000000000000001011110101 0
11110111000101010011001000001010 00000101001011010111011001010111 00000000000000000000000000000000000000000000010010010000 0
11100101010100111101101011100011 00110100101110001001011001010111 00000000000000000000000000000000000000000000011001110110 0
01101010110001100011000001000100 01111010011110101001111001001001 00000000000000000000000000000000000000000000011101000101 0
00000010000110101011101000010000 00110100111010111110111100111000 00000000000000000000000000000000000000000000100010100101 0
00100110101000110110001000101010 01001111110001010110100111010000 00000000000000000000000000000000000000000000100110011101 0
10111000000111011110000000000010 00000100101101101010001110110011 00000000000000000000000000000000000000000000101111011000 0
00101010001110101000110000001010 11010111001010001001010001000011 00000000000000000000000000000000000000000000110011011000 0
11001001011111000101101101110011 10011001011000001001000111101110 00000000000000000000000000000000000000000000110111010101 0
11000010111010111100001101111111 00100001101010101011010101101000 00000000000000000000000000000000000000000000111011011100 0
01110000100101001001000000110110 01110010011000110101101111010010 00000000000000000000000000000000000000000000111111100000 0
01000010001111101100101011000001 00110100100011111001000011100100 00000000000000000000000000000000000000000001000010011100 0
11101000011111110000000000011000 00011101111111011001101101101001 00000000000000000000000000000000000000000001001011010001 0
10010010010101101000110100110100 11011101111000101100101001101111 00000000000000000000000000000000000000000001010000100000 0
10100111011011111001100011101010 11100010010111110011001011111111 00000000000000000000000000000000000000000001010011100110 1
10111001110100110101100100101011 00010100000000101001001100101100 00000000000000000000000000000000000000000000000110110001 0
01011000111010011010010100110110 00000111010011111010100110011011 00000000000000000000000000000000000000000000001100000101 0
10100110101100110010101101001001 00010010011100011001100110101110 00000000000000000000000000000000000000000000010010101110 0
01100000001001001011110000111001 11111000001000101111100011011010 00000000000000000000000000000000000000000000011000100101 0
11011110000101010101010011101000 01010001110100010001101010110000 00000000000000000000000000000000000000000000011111100000 0
10011100001111001111010110100111 10011011111100010101101011101000 00000000000000000000000000000000000000000000100101110010 0
01100011001001001101111110101000 01010110010101101000110100000100 00000000000000000000000000000000000000000000101010100111 0
00100010010111010111011000111001 10010101111010101000010100010111 00000000000000000000000000000000000000000000101111011000 0
11111011111111101011010110010000 11110101100101111110110001010100 00000000000000000000000000000000000000000000110010111000 0
11000101000111011100011000000000 10101111011000110001010110101101 00000000000000000000000000000000000000000000111001110010 0
00110001010000101110110000111100 10011111101100010101110000110010 00000000000000000000000000000000000000000000111111101001 0
01111001111111100000110000110101 01001110001101111001111011010100 00000000000000000000000000000000000000000001001000001100 0
01011000000011110011000001010111 00011001000000001000100110101111 00000000000000000000000000000000000000000001001100001011 0
11101100010110110011111011000000 10000111010101111011000010000100 00000000000000000000000000000000000000000001010000100010 0
10110011110111101000100001011110 10000111011001100100000100101001 00000000000000000000000000000000000000000001010101000010 0
01101011111100000010000101011111 10100011100011010111111011001000 00000000000000000000000000000000000000000001011010100011 1
11011110100100000010111110111001 11110011100001000101001111000101 00000000000000000000000000000000000000000000000001010001 0
11100001000111111001100111001011 11110111011001110111010000100111 00000000000000000000000000000000000000000000000101111000 0
00001011100111111010011001011110 01110101110111111000110000101001 00000000000000000000000000000000000000000000001001110001 0
11000011110100100111000100000001 01110001011110110111010110111000 00000000000000000000000000000000000000000000001111010101 0
01110011000100110111110100110000 10010110011000111000000110101000 00000000000000000000000000000000000000000000010011000100 0
00110010100000101001010000111000 01000000011100011101011000101100 00000000000000000000000000000000000000000000010100110001 0
00000110010000111011111011001000 11110100110100100010110001111110 00000000000000000000000000000000000000000000011110001010 0
10100011110011110101001110101001 00100110001110111101101110010101 00000000000000000000000000000000000000000000100100110111 0
11010011001011001001101010101101 10001010110101110101100011111010 00000000000000000000000000000000000000000000101010111010 0
01010010110101100101100110011011 01000100010101000001100110110110 00000000000000000000000000000000000000000000101110100101 0
10110001010100011000010001000010 10010111110101001111101011001110 00000000000000000000000000000000000000000000110101000100 0
00110100011000011111100011110011 11000101011001111101100010000011 00000000000000000000000000000000000000000000111001101011 0
00010000100010111110110110010010 10000100010000001001001010000011 00000000000000000000000000000000000000000000111110010100 0
10111110011111110000100001000000 11010100100111100011001001100100 00000000000000000000000000000000000000000001000000010111 0
00110110001000001000011111000101 00011101101000000101010011010100 00000000000000000000000000000000000000000001000011110010 0
10111111110011000101110011100010 01000001010111001100100011100110 00000000000000000000000000000000000000000001001001010000 1
00101011000110101111111101001110 00000100100111011000100010011110 00000000000000000000000000000000000000000000000101110001 0
11001011111111000110010010010011 00111001000111000000010100001100 00000000000000000000000000000000000000000000001111001001 0
01000000110010110110101011010101 10011111100001010010001001000001 00000000000000000000000000000000000000000000010101001010 0
10110001111011110011011101001000 01101110101010010111100111001111 00000000000000000000000000000000000000000000011010011100 0
11001010101101100100111001111110 01010111001101011101100100100010 00000000000000000000000000000000000000000000100001110111 0
11001011000011011100111011010001 00010110111101100001100011111100 00000000000000000000000000000000000000000000101011110110 0
10110101110110011001101101111011 00100011100000000110011001100011 00000000000000000000000000000000000000000000110000101110 0
11100010001001101000101100010111 10111011101011100000101101011001 00000000000000000000000000000000000000000000110110011111 0
01101100110001000010011111010100 11101011100100111001110010011011 00000000000000000000000000000000000000000000111011111101 0
10000000110111010010000010110000 10011100011110110110001011101001 00000000000000000000000000000000000000000000111111110110 0
01010111100100111011010101000000 10011111000011000100010001111101 00000000000000000000000000000000000000000001000101110011 0
01011110000011110101010100000000 00001110011011010101011011101111 00000000000000000000000000000000000000000001001100010001 0
11001100001110100000111010010100 01101010101010010111100101111100 00000000000000000000000000000000000000000001010001100101 0
01111000110010101010011011011101 00110111010001100111000001101100 00000000000000000000000000000000000000000001010111010001 0
10101100011100001000011010000010 11001100001100100000100100010100 00000000000000000000000000000000000000000001011100011010 0
10010101010101010101100001000110 11011000000000100001101110001110 00000000000000000000000000000000000000000001100000110101 1
10111101111101000101110011011100 01101101100010101001111010010011 00000000000000000000000000000000000000000000000101000101 0
10101001010100110110100101111111 11100010110010001010011010100100 00000000000000000000000000000000000000000000001001010101 0
01000101100100011110110010100000 00001000110101010100101110110110 00000000000000000000000000000000000000000000001110001101 0
01000000010001110000111110101101 11111000001110101101111101010101 00000000000000000000000000000000000000000000010101111010 0
01011000110011111001011101100101 00000011000110001110111010111011 00000000000000000000000000000000000000000000011100110011 0
00111100011011111111000111100001 00110001111000100000010100111000 00000000000000000000000000000000000000000000100101000110 0
10111010101111100101001101011011 11110110010110110101111001110100 00000000000000000000000000000000000000000000101000001001 0
00101000110010110100100011001001 00010010010110001011111000100111 00000000000000000000000000000000000000000000101110101010 0
10011011001000100011011111110001 11001101011010111001100011011110 00000000000000000000000000000000000000000000110010011001 0
10110011011110000101111100110110 10011011100010010000000111110001 00000000000000000000000000000000000000000000110111011011 0
10110010000101100101100010110001 11010111010010010000111000000000 00000000000000000000000000000000000000000000111100101110 0
00000100100101010101010110110111 10001000000001010100000100001010 00000000000000000000000000000000000000000001000100000011 0
01111001111001011001001101110111 10100000010110010100101001110000 00000000000000000000000000000000000000000001001000000110 0
01011100010001000001000010111100 11000010100011110001010110101001 00000000000000000000000000000000000000000001001011001111 0
10010110011000101110000011111010 01101001010000100011010101111001 00000000000000000000000000000000000000000001010001001000 0
10110101000011011100101000110001 01001100010100000100100110011000 00000000000000000000000000000000000000000001010111011100 1
10001100001101100111100110100011 11110101010001111110101000110001 00000000000000000000000000000000000000000000000101011101 0
10011100101010110001001101001011 01001111100101001100110110100110 00000000000000000000000000000000000000000000001011010110 0
11001100100110110111010100011001 11111000111100110110010100001001 00000000000000000000000000000000000000000000001101111010 0
11011110000010000101100101001000 00101101000110110010011001011010 00000000000000000000000000000000000000000000010010000011 0
01100111110010010111111111011010 11110100000000100110110100001111 00000000000000000000000000000000000000000000011010110100 0
10101010100110011101110110010110 01011010001011000101000000101110 00000000000000000000000000000000000000000000100001100110 0
01001111011110000110010000100110 01001110011111100001001000100110 00000000000000000000000000000000000000000000100010111111 0
01011001011100101001000111000100 11100000000111110001100111001101 00000000000000000000000000000000000000000000101000011010 0
10111111110101111011011011100101 00111000100100001110000000111010 00000000000000000000000000000000000000000000101110111101 0
10100000101011110011000011101000 01010100100000011011010000100011 00000000000000000000000000000000000000000000110110000000 0
01011100001011010111110111000010 01100010111110011000100101001001 00000000000000000000000000000000000000000000111011010111 0
11111011010011010010011100110011 01110111101011011001000000000110 00000000000000000000000000000000000000000001000001010001 0
11100001110110011000111011101110 01010100100010001010000111110011 00000000000000000000000000000000000000000001000101000111 0
00001111110111110001001001101001 00110110011110111010001001110110 00000000000000000000000000000000000000000001001001101111 0
11001010100010110011000111010000 00010101011110010001100011100011 00000000000000000000000000000000000000000001001101100010 0
00110011001010001111111011000001 10110101000001001110111011011100 00000000000000000000000000000000000000000001010000110011 1
01000100010110001110100011000101 00011000000010001111011111110011 00000000000000000000000000000000000000000000000010111001 0
10100100110001111010000101110100 10111010001001101000010011011010 00000000000000000000000000000000000000000000000111110011 0
01101100101011111111000101000110 11111001111101010100010100100001 00000000000000000000000000000000000000000000001110010111 0
00000100010111100001010101110011 11011010111000000111010011011010 00000000000000000000000000000000000000000000010110110101 0
10000101011101011110001101110001 01011010111001111100100011001101 00000000000000000000000000000000000000000000011011001001 0
11111010101011000101111101010110 01110111100111111010010000100010 00000000000000000000000000000000000000000000011111010010 0
10111001001011010010111100001011 11101101010010110010111100110110 00000000000000000000000000000000000000000000100001001111 0
00011101111000011011110111111110 10010101011100111001111110110000 00000000000000000000000000000000000000000000100110100001 0
10011111010101011000011101000111 01010000011001100000101001111100 00000000000000000000000000000000000000000000101010110011 0
00010000111010010011011000100011 11001001111000111011000100010101 00000000000000000000000000000000000000000000101111111011 0
10000011101101000101101101111000 01100001110111001000100010100000 00000000000000000000000000000000000000000000110010011010 0
10001001101100001001110001100100 11000000001001100001010100000110 00000000000000000000000000000000000000000000111001000000 0
11110100011100011101011000000001 10111000101000110000000000000101 00000000000000000000000000000000000000000000111110001000 0
00001111101101100010010001011011 01010100011101110010100010100001 00000000000000000000000000000000000000000001000001010110 0
10100011110001011000111101100100 00111000010111111000010000001110 00000000000000000000000000000000000000000001000110001000 0
00001111110001101000110001000011 00000101011000001111100111000000 00000000000000000000000000000000000000000001001011100010 1
01110000110101101100101110001100 10101111010000010101010110000001 00000000000000000000000000000000000000000000000101010101 0
01101010100010000110111001101000 00111101101100110111011111011010 00000000000000000000000000000000000000000000001000101000 0
10100000011010001100110100101001 10011101101011100000110000101111 00000000000000000000000000000000000000000000001100111000 0
11101100100011001000010100100101 00111001000111011010011111011110 00000000000000000000000000000000000000000000010100110101 0
10100110010001101111010111100101 01101011101010101001000011001011 00000000000000000000000000000000000000000000011001010011 0
00000011000000111000100111010000 10111111111100101001000011010111 00000000000000000000000000000000000000000000100000001100 0
00111110000111010001101100011011 10100000110001000011110001000001 00000000000000000000000000000000000000000000100101011100 0
11000000100111011111100100100111 10010111110000010111000100011110 00000000000000000000000000000000000000000000101000111010 0
10101001001000110011000100110000 01011001001111101110111111011011 00000000000000000000000000000000000000000000110000001110 0
10110001100011011000111000111101 01001110111000000011100110101001 00000000000000000000000000000000000000000000110110000101 0
01111111111100000011101100100100 01100110101000101011110010000011 00000000000000000000000000000000000000000000111011001100 0
11111100110111010001100001001111 10101101001111010110001010101011 00000000000000000000000000000000000000000001000001100001 0
00110101111111011010110110111011 10111101000111100011011011010000 00000000000000000000000000000000000000000001001001010100 0
01000001111101011111011100100100 10010011011000010110101110110110 00000000000000000000000000000000000000000001010001011000 0
00100100111110111111100000010000 00011111100010110100110110000100 00000000000000000000000000000000000000000001010111101100 0
11100010001000001101010001110100 11010001000001000011100110111010 00000000000000000000000000000000000000000001011011111010 1
00001010011001000011001111101101 01001000011101001100100110100010 00000000000000000000000000000000000000000000000100101111 0
11111111110000111010101110000011 00000001011110101000010010100001 00000000000000000000000000000000000000000000001010111011 0
01001000011010010110001101011011 11010110110100111101010001010101 00000000000000000000000000000000000000000000010000101010 0
10111011001001010000001111001010 01110001101010010010111101010001 00000000000000000000000000000000000000000000010110011101 0
00011011000010100101001000100001 10011011110011100001010011111101 00000000000000000000000000000000000000000000011111111011 0
00011101010001100100111111111100 01011110101101100010101100011001 00000000000000000000000000000000000000000000100110110011 0
00110011100011011100010101101110 01111010101101101001101000111011 00000000000000000000000000000000000000000000101010000001 0
00001001010001011001100100000001 01001111001111100100110110101100 00000000000000000000000000000000000000000000101111000101 0
00010110011100100011001011000011 10100011110111110110000010110000 00000000000000000000000000000000000000000000110100000000 0
11111101011100000111101000110001 01001100110001111001101111111100 00000000000000000000000000000000000000000000111011110100 0
11111010111100000001100110010111 01010110101101111101110111001101 00000000000000000000000000000000000000000001000011001011 0
01000001101100000101011100110000 00010010010001101111000000111010 00000000000000000000000000000000000000000001001000000111 0
11011101011101101100011001111100 11111100110111111010001100011111 00000000000000000000000000000000000000000001001100001111 0
00101101001111111000001110011101 11111100110110010011001110010011 00000000000000000000000000000000000000000001010011010010 0
10110010111110111010001101011101 10010111100000100000110110011110 00000000000000000000000000000000000000000001011000111101 0
01101011011010101011010001010110 11110000111100011011110111110110 00000000000000000000000000000000000000000001011111110010 1
10000001001101110101001110011100 00001101110100111010010011111110 00000000000000000000000000000000000000000000000111000011 0
00110001011010000000110010010010 00100001110100011010000110000100 00000000000000000000000000000000000000000000001011011111 0
01011110101110111011000000001000 01101010101100100100001100110011 00000000000000000000000000000000000000000000001110001100 0
01000110001000110100100100101000 10111010011000001001100111001101 00000000000000000000000000000000000000000000010100110010 0
10100110011001011101000101010001 01111010100110000111110101001100 00000000000000000000000000000000000000000000010111101010 0
01111110011010111000111110001111 11010100101110101111100010011101 00000000000000000000000000000000000000000000011100000110 0
01101110111110010100110101111111 00010100111000110010000100110000 00000000000000000000000000000000000000000000011111110001 0
01101011100000010000110011101111 10111110011100110000110110000010 00000000000000000000000000000000000000000000100011000000 0
10011101101100011101100001000011 11101000100001100101110001100101 00000000000000000000000000000000000000000000100111010100 0
01111101111101000011101110111110 11100101001010001110011100100111 00000000000000000000000000000000000000000000110001001011 0
00011101001110010110100111100111 11111011100010011110011110001010 00000000000000000000000000000000000000000000111001010100 0
01100010110100110101110011010111 00011101101100001011001000010001 00000000000000000000000000000000000000000000111111011000 0
11110011011111111101100000101101 11010010100001000100100100010001 00000000000000000000000000000000000000000001000010101001 0
00101100101111100100101110110111 11000101100001111110111000111101 00000000000000000000000000000000000000000001001010010110 0
10110010111100011010101010011010 01001010110010100001110010011000 00000000000000000000000000000000000000000001001110110101 0
10111101000111011111000000000100 00111001101010010010001000111001 00000000000000000000000000000000000000000001010111001000 1
01001110001101100101001000101110 01011011111001110101110101111111 00000000000000000000000000000000000000000000000100011010 0
10110010101100000000101110000000 01100001110000100011000000101000 00000000000000000000000000000000000000000000000111111010 0
10101000101011100100110011001000 11110000100110111011111011100010 00000000000000000000000000000000000000000000001011100001 0
01000001111010101111010000010111 11100001011111011010110010111100 00000000000000000000000000000000000000000000010011011011 0
10110100001100100000010011011101 11100010010001100100110101100101 00000000000000000000000000000000000000000000010111011110 0
11000001111000011100011111011110 00001101100001111011111000011001 00000000000000000000000000000000000000000000011110111010 0
10011100100001010101010011000010 10001101111100001000101010101001 00000000000000000000000000000000000000000000100010000011 0
10001100100011011011101001000010 00001110101111111100010001011000 00000000000000000000000000000000000000000000100101010011 0
11100101010001000100100100111111 11011011100001100100101001000000 00000000000000000000000000000000000000000000100110100001 0
11101010001100010000111111010110 10110101001100010111001110000000 00000000000000000000000000000000000000000000101010010000 0
10110110101001100110000110011011 01010000000111011110001111001101 00000000000000000000000000000000000000000000110000110011 0
01011010101110110100011001010100 10100111000011100100111101000111 00000000000000000000000000000000000000000000110101000011 0
10011101001111111101010111011110 00111110100001110001001100010001 00000000000000000000000000000000000000000000111101111001 0
11100110000000100011111110111010 00010110011010001010110110001011 00000000000000000000000000000000000000000001000101001100 0
10000001001100100100010001000010 00101111100010001111101110100001 00000000000000000000000000000000000000000001001100001010 0
10001101101111101110000001111010 01101000100110011111111011110011 00000000000000000000000000000000000000000001001111101011 1
00001000001100100011000010100001 00111001010111100100101001010101 00000000000000000000000000000000000000000000000011000011 0
10101101011011011010100001000111 01000111010100001010110110111100 00000000000000000000000000000000000000000000000111000000 0
01111001101100101001001110001111 00011010110111001101111111001010 00000000000000000000000000000000000000000000001011010000 0
00101000100100100101011010011111 11100011000010000110010000110111 00000000000000000000000000000000000000000000010010001011 0
01010001100001011001110111011100 10010101011101100110011010001000 00000000000000000000000000000000000000000000010101101001 0
10010001001100111110001111010101 10001000001101011001010100000100 00000000000000000000000000000000000000000000011010010011 0
11111010010010101100111100111100 10001100001001001110101001111010 00000000000000000000000000000000000000000000011110000000 0
01101000010100111011011001001001 01001111101100011011110000110100 00000000000000000000000000000000000000000000100000010010 0
01001011110101001011001101000010 11000111010001010101100101111010 00000000000000000000000000000000000000000000100110101111 0
00110111110000001011001111011010 01011010101101010000011111111100 00000000000000000000000000000000000000000000101010101011 0
01100100110100000110110110000111 10001011110011100101011101011001 00000000000000000000000000000000000000000000101100011000 0
10111000101111000110010110110001 01010000000010001000101100010111 00000000000000000000000000000000000000000000110011110100 0
00101010001010000110100101101010 00001100101101101101011100011000 00000000000000000000000000000000000000000000111001100000 0
00001101010100101111111100101000 11010101111001010001111011100111 00000000000000000000000000000000000000000001000101011011 0
00001000111001110011001000100110 00000011111100111011000011101011 00000000000000000000000000000000000000000001001010101111 0
10011001000011011001001100111110 10111000011000101001011111110011 00000000000000000000000000000000000000000001001111011100 1
00010101011101100100000001011101 01111111011000010111010011010011 00000000000000000000000000000000000000000000000100101001 0
11111000101101101001011001101100 10110101011111111111001101110010 00000000000000000000000000000000000000000000001000000110 0
00101010100111000110111000101101 01001101101110000001100011000001 00000000000000000000000000000000000000000000001100101111 0
10101100100010010011001000001001 01011101011000100101000101001110 00000000000000000000000000000000000000000000010000001001 0
00100001110111101101101101001001 01111001101000001110111110010000 00000000000000000000000000000000000000000000010011111010 0
01010110000010010101110001100011 00000001010011101010101000011100 00000000000000000000000000000000000000000000011000101001 0
00100101111110011010111011110100 01111010101000111000011001100111 00000000000000000000000000000000000000000000011110001001 0
00110100011011101010000101001000 00100010000100100111011110111111 00000000000000000000000000000000000000000000100010011000 0
11110001110100110111000111010000 11010111010100111111010100100011 00000000000000000000000000000000000000000000101001100011 0
10110101100110110100101010101101 01111101001001100000100101010110 00000000000000000000000000000000000000000000101110101000 0
01101001011001110111000001000110 00001101101011110101110010110111 00000000000000000000000000000000000000000000110011010001 0
11111110001000000101011101001101 00111011011111100010101001010010 00000000000000000000000000000000000000000000111000100100 0
11010000100000010001110011101010 01110011011110001010011010010010 00000000000000000000000000000000000000000000111101101100 0
10001110011001001110100000010010 00111110011110111001111010101001 00000000000000000000000000000000000000000001000010110100 0
00010100101011110111110010111000 00110101001011010010111100000011 00000000000000000000000000000000000000000001001001011001 0
00011111011111101011010011111010 00100111101010000101110011100010 00000000000000000000000000000000000000000001001011111011 1
10001000111100110110110011101111 10010110011101010001010000101010 00000000000000000000000000000000000000000000000110101001 0
11010110101101110111101011111101 11001000101111111011111010010101 00000000000000000000000000000000000000000000001001101011 0
11100010011010110100110111011110 11101011100001110001011110110110 00000000000000000000000000000000000000000000001011101110 0
11101110011101001011100000110111 11101111011010000011000000101011 00000000000000000000000000000000000000000000001110001111 0
11110111110010000111101011101111 11111001011100001110000011000101 00000000000000000000000000000000000000000000010001111001 0
00000101001001110111010010000001 00110000111000101011101100100100 00000000000000000000000000000000000000000000011000000011 0
11111110001101011111010101100011 01001110001101101111001011101011 00000000000000000000000000000000000000000000011100111111 0
10101111011111110100011101100111 01110111100100011000001101011110 00000000000000000000000000000000000000000000011111001110 0
11011111101001101111001001001010 10101100111011110110100000110011 00000000000000000000000000000000000000000000100011101011 0
01011001101001110000011011100110 00101100110110010100010001111011 00000000000000000000000000000000000000000000100111110011 0
00010110001100100111101011011010 11001110100001101000011001101101 00000000000000000000000000000000000000000000101101111000 0
00010010010011110001001100011001 10000110100110101101101100011110 00000000000000000000000000000000000000000000110100000100 0
10101101011100110101011110111101 01001000101101011000111101101000 00000000000000000000000000000000000000000000111000111000 0
10110100100001101001100001011111 01111011110111001100100001100100 00000000000000000000000000000000000000000000111011111100 0
10011000100001001100111000001010 11101001010111010100010101000011 00000000000000000000000000000000000000000001000000110110 0
01111101100101011101010010011100 01000110100000101010111010001010 00000000000000000000000000000000000000000001000010111000 1
00101000101000010110000000101101 10111100001110010100011110111100 00000000000000000000000000000000000000000000000110100100 0
00110111000101101111000010101010 11110011001110110110100110101000 00000000000000000000000000000000000000000000001100001110 0
10011110101110010010000110111110 01011101101100110010010110001111 00000000000000000000000000000000000000000000001110001000 0
00011011001100011000000010011010 00100010000111000110000101101101 00000000000000000000000000000000000000000000001111110000 0
01100111101101111011111000001000 10101010011010011000100110110010 00000000000000000000000000000000000000000000010101100000 0
00000011111011100011010101111010 00100011010100000110011010010011 00000000000000000000000000000000000000000000011001101000 0
11100010111010010100011101001110 01010000001111100000001110100010 00000000000000000000000000000000000000000000100000111101 0
11010011101111000111000110101011 10101101101111010101011011111000 00000000000000000000000000000000000000000000100011001100 0
11010010011010110111101001100101 01010110111101000101000010111110 00000000000000000000000000000000000000000000101001010100 0
10011000000101010001101100111101 11101000011000011001101010011111 00000000000000000000000000000000000000000000101111010001 0
01001101000100110010111011011000 10011111011010110011000010000111 00000000000000000000000000000000000000000000110011001110 0
00011110100000110100100111011011 10100011000010011001010001111001 00000000000000000000000000000000000000000000111001111010 0
01010011110111001011100010110101 10110000011001100001110001000110 00000000000000000000000000000000000000000001000001011000 0
01100000101100101100001001011000 10001010001001100001010111010101 00000000000000000000000000000000000000000001001000111000 0
01101111100011111011100000110110 11001010111010101011100011111100 00000000000000000000000000000000000000000001001110110100 0
01100111000111101110111111111101 00011001100000110100010011001111 00000000000000000000000000000000000000000001010101000000 1
10001100110011010011110111001000 01000001001011001110001110110110 00000000000000000000000000000000000000000000000110100100 0
00011111111100100100101011010000 10011010001011110101000111111111 00000000000000000000000000000000000000000000001100011000 0
01100110010101110001110010010010 11100100010111010001111011001110 00000000000000000000000000000000000000000000001111011010 0
11100010000001001110010001110110 01010111011011011110100100001100 00000000000000000000000000000000000000000000010100111101 0
11000001110011101111010111011010 10100010100011011111011011000111 00000000000000000000000000000000000000000000010110110001 0
01110001011100011111100010101100 00101100100000001100010100011110 00000000000000000000000000000000000000000000011011000110 0
01010100110111000111110100011101 10000000100101101000000000001110 00000000000000000000000000000000000000000000011101001010 0
11111001111110100100100101000011 11101100010001011111000011111011 00000000000000000000000000000000000000000000100101101011 0
11001001001001111010000110100010 10100100111010110000001100011011 00000000000000000000000000000000000000000000101101111001 0
00000010100100011111110001110001 10010000001110011010101111000011 00000000000000000000000000000000000000000000110100000010 0
11000010011011010111111001111011 10001111010010011110011110111000 00000000000000000000000000000000000000000000110111111111 0
11111000001011011100110011110010 10110010110101010010001101001110 00000000000000000000000000000000000000000001000000111010 0
00001011110011010001110111011010 10111110101011101011010100011000 00000000000000000000000000000000000000000001001001100110 0
10001100000000000010101010101111 10001001001101101100000110000111 00000000000000000000000000000000000000000001001101011110 0
01001000010111111101100101110101 10000100000101001100011101011001 00000000000000000000000000000000000000000001010000010011 0
10000001111101000101011011100001 00100001100110000110101101000011 00000000000000000000000000000000000000000001010110000010 1
